nohup: ignoring input
2026-04-07 16:34:53 vm1591745.vds.as210546.net database[43547] INFO ✅ Database initialized and migrated
2026-04-07 16:34:53 vm1591745.vds.as210546.net __main__[43547] INFO ✅ Admin status updated
2026-04-07 16:34:53 vm1591745.vds.as210546.net __main__[43547] INFO ℹ️  Starting bot...
2026-04-07 16:34:53 vm1591745.vds.as210546.net aiogram.dispatcher[43547] INFO Start polling
2026-04-07 16:34:54 vm1591745.vds.as210546.net __main__[43547] INFO ✅ Web server started (Admin + 2FA + Domain Update)
2026-04-07 16:34:54 vm1591745.vds.as210546.net aiogram.dispatcher[43547] INFO Run polling for bot @hfwehdhfjvorot_bot id=8757155179 - 'hfwehdhfjvorot'
2026-04-07 16:51:14 vm1591745.vds.as210546.net aiohttp.access[43547] INFO 127.0.0.1 [07/Apr/2026:15:51:14 +0100] "GET /sub/47d98afe57cdcae0da8e94c0 HTTP/1.0" 400 178 "-" "Happ/4.7.1/macos catalyst/2604040151590"
2026-04-07 16:51:14 vm1591745.vds.as210546.net aiohttp.access[43547] INFO 127.0.0.1 [07/Apr/2026:15:51:14 +0100] "GET /sub/47d98afe57cdcae0da8e94c0 HTTP/1.0" 400 178 "-" "Happ/4.7.1/macos catalyst/2604040151590"
2026-04-07 16:51:37 vm1591745.vds.as210546.net aiohttp.access[43547] INFO 127.0.0.1 [07/Apr/2026:15:51:37 +0100] "GET /adminapi/data HTTP/1.0" 404 175 "https://solk.pw/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 YaBrowser/26.3.0.0 Safari/537.36"
2026-04-07 16:52:38 vm1591745.vds.as210546.net aiohttp.access[43547] INFO 127.0.0.1 [07/Apr/2026:15:52:38 +0100] "GET /adminapi/data HTTP/1.0" 404 175 "https://solk.pw/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 YaBrowser/26.3.0.0 Safari/537.36"
2026-04-07 16:53:37 vm1591745.vds.as210546.net aiohttp.access[43547] INFO 127.0.0.1 [07/Apr/2026:15:53:37 +0100] "GET /adminapi/data HTTP/1.0" 404 175 "https://solk.pw/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 YaBrowser/26.3.0.0 Safari/537.36"
2026-04-07 16:54:37 vm1591745.vds.as210546.net aiohttp.access[43547] INFO 127.0.0.1 [07/Apr/2026:15:54:37 +0100] "GET /adminapi/data HTTP/1.0" 404 175 "https://solk.pw/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 YaBrowser/26.3.0.0 Safari/537.36"
2026-04-07 16:55:37 vm1591745.vds.as210546.net aiohttp.access[43547] INFO 127.0.0.1 [07/Apr/2026:15:55:37 +0100] "GET /adminapi/data HTTP/1.0" 404 175 "https://solk.pw/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 YaBrowser/26.3.0.0 Safari/537.36"
2026-04-07 16:56:37 vm1591745.vds.as210546.net aiohttp.access[43547] INFO 127.0.0.1 [07/Apr/2026:15:56:37 +0100] "GET /adminapi/data HTTP/1.0" 404 175 "https://solk.pw/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 YaBrowser/26.3.0.0 Safari/537.36"
2026-04-07 16:57:38 vm1591745.vds.as210546.net aiohttp.access[43547] INFO 127.0.0.1 [07/Apr/2026:15:57:38 +0100] "GET /adminapi/data HTTP/1.0" 404 175 "https://solk.pw/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 YaBrowser/26.3.0.0 Safari/537.36"
2026-04-07 16:58:37 vm1591745.vds.as210546.net aiohttp.access[43547] INFO 127.0.0.1 [07/Apr/2026:15:58:37 +0100] "GET /adminapi/data HTTP/1.0" 404 175 "https://solk.pw/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 YaBrowser/26.3.0.0 Safari/537.36"
2026-04-07 16:59:37 vm1591745.vds.as210546.net aiohttp.access[43547] INFO 127.0.0.1 [07/Apr/2026:15:59:37 +0100] "GET /adminapi/data HTTP/1.0" 404 175 "https://solk.pw/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 YaBrowser/26.3.0.0 Safari/537.36"
2026-04-07 17:00:37 vm1591745.vds.as210546.net aiohttp.access[43547] INFO 127.0.0.1 [07/Apr/2026:16:00:37 +0100] "GET /adminapi/data HTTP/1.0" 404 175 "https://solk.pw/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 YaBrowser/26.3.0.0 Safari/537.36"
2026-04-07 17:01:36 vm1591745.vds.as210546.net aiohttp.access[43547] INFO 127.0.0.1 [07/Apr/2026:16:01:36 +0100] "GET /sub/47d98afe57cdcae0da8e94c0 HTTP/1.0" 400 178 "-" "Happ/4.7.1/macos catalyst/2604040151590"
2026-04-07 17:01:38 vm1591745.vds.as210546.net aiohttp.access[43547] INFO 127.0.0.1 [07/Apr/2026:16:01:38 +0100] "GET /adminapi/data HTTP/1.0" 404 175 "https://solk.pw/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 YaBrowser/26.3.0.0 Safari/537.36"
2026-04-07 17:02:37 vm1591745.vds.as210546.net aiohttp.access[43547] INFO 127.0.0.1 [07/Apr/2026:16:02:37 +0100] "GET /adminapi/data HTTP/1.0" 404 175 "https://solk.pw/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 YaBrowser/26.3.0.0 Safari/537.36"
2026-04-07 17:03:37 vm1591745.vds.as210546.net aiohttp.access[43547] INFO 127.0.0.1 [07/Apr/2026:16:03:37 +0100] "GET /adminapi/data HTTP/1.0" 404 175 "https://solk.pw/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 YaBrowser/26.3.0.0 Safari/537.36"
2026-04-07 17:04:37 vm1591745.vds.as210546.net aiohttp.access[43547] INFO 127.0.0.1 [07/Apr/2026:16:04:37 +0100] "GET /adminapi/data HTTP/1.0" 404 175 "https://solk.pw/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 YaBrowser/26.3.0.0 Safari/537.36"
2026-04-07 17:04:54 vm1591745.vds.as210546.net aiohttp.access[43547] INFO 127.0.0.1 [07/Apr/2026:16:04:54 +0100] "GET /sub/47d98afe57cdcae0da8e94c0 HTTP/1.0" 400 178 "-" "Happ/4.7.1/macos catalyst/2604040151590"
2026-04-07 17:05:37 vm1591745.vds.as210546.net aiohttp.access[43547] INFO 127.0.0.1 [07/Apr/2026:16:05:37 +0100] "GET /adminapi/data HTTP/1.0" 404 175 "https://solk.pw/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 YaBrowser/26.3.0.0 Safari/537.36"
2026-04-07 17:06:37 vm1591745.vds.as210546.net aiohttp.access[43547] INFO 127.0.0.1 [07/Apr/2026:16:06:37 +0100] "GET /adminapi/data HTTP/1.0" 404 175 "https://solk.pw/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 YaBrowser/26.3.0.0 Safari/537.36"
2026-04-07 17:07:37 vm1591745.vds.as210546.net aiohttp.access[43547] INFO 127.0.0.1 [07/Apr/2026:16:07:37 +0100] "GET /adminapi/data HTTP/1.0" 404 175 "https://solk.pw/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 YaBrowser/26.3.0.0 Safari/537.36"
2026-04-07 17:08:37 vm1591745.vds.as210546.net aiohttp.access[43547] INFO 127.0.0.1 [07/Apr/2026:16:08:37 +0100] "GET /adminapi/data HTTP/1.0" 404 175 "https://solk.pw/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 YaBrowser/26.3.0.0 Safari/537.36"
2026-04-07 17:09:37 vm1591745.vds.as210546.net aiohttp.access[43547] INFO 127.0.0.1 [07/Apr/2026:16:09:37 +0100] "GET /adminapi/data HTTP/1.0" 404 175 "https://solk.pw/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 YaBrowser/26.3.0.0 Safari/537.36"
2026-04-07 17:10:37 vm1591745.vds.as210546.net aiohttp.access[43547] INFO 127.0.0.1 [07/Apr/2026:16:10:37 +0100] "GET /adminapi/data HTTP/1.0" 404 175 "https://solk.pw/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 YaBrowser/26.3.0.0 Safari/537.36"
2026-04-07 17:11:38 vm1591745.vds.as210546.net aiohttp.access[43547] INFO 127.0.0.1 [07/Apr/2026:16:11:38 +0100] "GET /adminapi/data HTTP/1.0" 404 175 "https://solk.pw/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 YaBrowser/26.3.0.0 Safari/537.36"
2026-04-07 17:12:38 vm1591745.vds.as210546.net aiohttp.access[43547] INFO 127.0.0.1 [07/Apr/2026:16:12:38 +0100] "GET /adminapi/data HTTP/1.0" 404 175 "https://solk.pw/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 YaBrowser/26.3.0.0 Safari/537.36"
2026-04-07 17:13:37 vm1591745.vds.as210546.net aiohttp.access[43547] INFO 127.0.0.1 [07/Apr/2026:16:13:37 +0100] "GET /adminapi/data HTTP/1.0" 404 175 "https://solk.pw/admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 YaBrowser/26.3.0.0 Safari/537.36"
